Date,High,Low,Open,Close,Volume,Adj Close,Name
2021-04-22,81.2300033569336,80.01000213623047,80.94000244140625,80.12000274658203,429000.0,78.96781921386719,LW
2021-04-23,81.6500015258789,80.24199676513672,80.48999786376953,81.33999633789062,406800.0,80.17025756835938,LW
2021-04-26,82.19000244140625,80.88999938964844,81.75,81.61000061035156,647600.0,80.4363784790039,LW
2021-04-27,81.83999633789062,80.36000061035156,81.41999816894531,80.45999908447266,812400.0,79.30291748046875,LW
2021-04-28,81.1500015258789,79.47000122070312,80.62000274658203,79.68000030517578,822000.0,78.53414154052734,LW
2021-04-29,81.16000366210938,79.47000122070312,80.0,80.58999633789062,991600.0,79.43104553222656,LW
2021-04-30,81.62000274658203,80.38999938964844,80.48999786376953,80.5,845100.0,79.34234619140625,LW
2021-05-03,82.12000274658203,80.66999816894531,80.66999816894531,81.29000091552734,841200.0,80.12097930908203,LW
2021-05-04,81.52999877929688,77.93000030517578,81.38999938964844,78.86000061035156,1558700.0,77.72592163085938,LW
2021-05-05,79.23999786376953,78.01000213623047,79.12000274658203,78.63999938964844,727500.0,77.50908660888672,LW
2021-05-06,79.02999877929688,77.58999633789062,78.63999938964844,78.05000305175781,693900.0,77.15814971923828,LW
2021-05-07,79.06999969482422,77.69000244140625,77.76000213623047,78.97000122070312,655200.0,78.06763458251953,LW
2021-05-10,79.875,78.83000183105469,79.44999694824219,78.9000015258789,481900.0,77.99844360351562,LW
2021-05-11,78.5999984741211,77.75,78.5,78.13999938964844,684500.0,77.24711608886719,LW
2021-05-12,78.36499786376953,76.5199966430664,77.9800033569336,76.75,643500.0,75.87299346923828,LW
2021-05-13,78.80000305175781,76.62999725341797,76.62999725341797,78.4000015258789,832900.0,77.504150390625,LW
2021-05-14,79.45999908447266,78.33999633789062,78.91000366210938,78.79000091552734,632200.0,77.88968658447266,LW
2021-05-17,78.66000366210938,76.83000183105469,77.83999633789062,77.68000030517578,696000.0,76.79237365722656,LW
2021-05-18,78.5,77.41000366210938,77.87000274658203,77.4800033569336,733700.0,76.59466552734375,LW
2021-05-19,77.23999786376953,75.81999969482422,76.98999786376953,77.13999938964844,658600.0,76.258544921875,LW
2021-05-20,78.4800033569336,76.7699966430664,77.33000183105469,77.55999755859375,1006300.0,76.67374420166016,LW
2021-05-21,81.12000274658203,79.0999984741211,79.44000244140625,80.23999786376953,995400.0,79.32312774658203,LW
2021-05-24,81.36000061035156,80.16999816894531,80.41000366210938,80.43000030517578,750700.0,79.51094818115234,LW
2021-05-25,80.56999969482422,79.16000366210938,80.36000061035156,80.25,693700.0,79.3330078125,LW
2021-05-26,80.97000122070312,80.27999877929688,80.54000091552734,80.68000030517578,531600.0,79.75808715820312,LW
2021-05-27,81.5,80.0,80.93000030517578,80.25,1087200.0,79.3330078125,LW
2021-05-28,82.76000213623047,80.56999969482422,80.56999969482422,82.48999786376953,947600.0,81.54740905761719,LW
2021-06-01,84.0999984741211,83.0199966430664,83.2300033569336,83.95999908447266,1194800.0,83.00061798095703,LW
2021-06-02,84.62999725341797,83.31999969482422,83.94999694824219,84.13999938964844,780500.0,83.17855072021484,LW
2021-06-03,83.87999725341797,82.95999908447266,83.55999755859375,83.5999984741211,632900.0,82.64472961425781,LW
2021-06-04,84.16999816894531,83.44999694824219,83.97000122070312,84.0,421500.0,83.0401611328125,LW
2021-06-07,84.38999938964844,83.22000122070312,84.20999908447266,83.80000305175781,863400.0,82.84244537353516,LW
2021-06-08,85.72000122070312,83.5999984741211,85.61000061035156,83.5999984741211,1027000.0,82.64472961425781,LW
2021-06-09,83.80999755859375,82.47000122070312,83.5199966430664,82.5,676000.0,81.55729675292969,LW
2021-06-10,82.87999725341797,81.91999816894531,82.87999725341797,82.06999969482422,1051100.0,81.1322021484375,LW
2021-06-11,83.7300033569336,81.5999984741211,82.4800033569336,83.70999908447266,974600.0,82.75347137451172,LW
2021-06-14,83.66999816894531,82.91999816894531,83.5199966430664,83.43000030517578,714100.0,82.47666931152344,LW
2021-06-15,83.97000122070312,82.56999969482422,83.97000122070312,82.5999984741211,471700.0,81.65615844726562,LW
2021-06-16,82.75,81.04000091552734,82.5199966430664,81.37999725341797,530500.0,80.45008850097656,LW
2021-06-17,81.41500091552734,79.36000061035156,81.33999633789062,79.52999877929688,916300.0,78.62123107910156,LW
2021-06-18,78.87000274658203,77.86000061035156,78.51000213623047,77.94999694824219,1657400.0,77.05928802490234,LW
2021-06-21,79.7699966430664,78.25,78.56999969482422,79.66000366210938,1708600.0,78.749755859375,LW
2021-06-22,79.93000030517578,78.79000091552734,79.80000305175781,79.80999755859375,893000.0,78.89804077148438,LW
