Date,High,Low,Open,Close,Volume,Adj Close,Name
2021-04-22,76.4800033569336,74.75,76.11000061035156,74.87000274658203,16769300.0,74.06111907958984,ORCL
2021-04-23,75.0,73.8499984741211,74.29000091552734,74.97000122070312,10664700.0,74.16004180908203,ORCL
2021-04-26,75.04000091552734,74.19999694824219,74.97000122070312,74.5,9402200.0,73.69511413574219,ORCL
2021-04-27,75.43000030517578,74.22000122070312,74.38999938964844,75.22000122070312,9300200.0,74.4073257446289,ORCL
2021-04-28,75.2699966430664,74.66000366210938,75.16000366210938,74.7699966430664,6107800.0,73.96219635009766,ORCL
2021-04-29,75.9000015258789,74.63999938964844,75.37999725341797,75.87000274658203,7940400.0,75.05030822753906,ORCL
2021-04-30,75.91999816894531,75.19000244140625,75.55999755859375,75.79000091552734,7825300.0,74.97117614746094,ORCL
2021-05-03,77.4800033569336,76.08000183105469,76.27999877929688,77.33000183105469,15319600.0,76.49453735351562,ORCL
2021-05-04,78.69999694824219,76.93000030517578,77.06999969482422,78.52999877929688,15316500.0,77.68157196044922,ORCL
2021-05-05,79.83000183105469,78.41999816894531,78.97000122070312,79.19000244140625,12271900.0,78.3344497680664,ORCL
2021-05-06,79.95999908447266,78.55999755859375,79.18000030517578,79.73999786376953,14089700.0,78.87850189208984,ORCL
2021-05-07,80.54000091552734,78.58000183105469,79.80999755859375,80.4000015258789,14073400.0,79.5313720703125,ORCL
2021-05-10,80.72000122070312,78.5999984741211,78.7699966430664,80.1500015258789,17356700.0,79.28407287597656,ORCL
2021-05-11,79.9000015258789,77.25,79.75,77.69000244140625,12980400.0,76.85064697265625,ORCL
2021-05-12,78.19000244140625,76.52999877929688,77.56999969482422,76.75,12302600.0,75.92080688476562,ORCL
2021-05-13,78.44000244140625,76.87999725341797,77.52999877929688,78.13999938964844,11399300.0,77.29579162597656,ORCL
2021-05-14,79.05000305175781,78.12000274658203,78.12000274658203,78.88999938964844,9033400.0,78.03768157958984,ORCL
2021-05-17,79.52999877929688,78.8499984741211,78.87999725341797,79.08000183105469,6637900.0,78.22563171386719,ORCL
2021-05-18,79.47000122070312,78.38999938964844,78.98999786376953,78.69000244140625,6643100.0,77.83985137939453,ORCL
2021-05-19,78.7699966430664,77.55000305175781,77.80999755859375,78.73999786376953,8165000.0,77.8893051147461,ORCL
2021-05-20,79.31999969482422,78.68000030517578,78.94999694824219,78.72000122070312,8802700.0,77.86952209472656,ORCL
2021-05-21,79.8499984741211,78.9800033569336,79.19000244140625,79.02999877929688,8629000.0,78.1761703491211,ORCL
2021-05-24,79.87999725341797,79.13999938964844,79.48999786376953,79.37999725341797,7044700.0,78.52238464355469,ORCL
2021-05-25,79.68000030517578,78.6500015258789,79.61000061035156,78.83000183105469,7160600.0,77.97833251953125,ORCL
2021-05-26,79.37000274658203,78.55000305175781,78.58999633789062,79.26000213623047,12851100.0,78.40369415283203,ORCL
2021-05-27,80.05000305175781,78.83999633789062,79.5,78.9800033569336,12867800.0,78.126708984375,ORCL
2021-05-28,79.36000061035156,78.66999816894531,78.94999694824219,78.73999786376953,6929700.0,77.8893051147461,ORCL
2021-06-01,79.83000183105469,78.4800033569336,79.58000183105469,79.56999969482422,10485300.0,78.71033477783203,ORCL
2021-06-02,80.93000030517578,79.51000213623047,79.69999694824219,80.2699966430664,12249300.0,79.40277099609375,ORCL
2021-06-03,81.45999908447266,79.6500015258789,79.80000305175781,81.08999633789062,12038700.0,80.21391296386719,ORCL
2021-06-04,83.95999908447266,81.37000274658203,81.41999816894531,82.88999938964844,14502900.0,81.99446868896484,ORCL
2021-06-07,84.25,82.8499984741211,82.94000244140625,83.94000244140625,10445600.0,83.03312683105469,ORCL
2021-06-08,85.02999877929688,84.0,84.02999877929688,84.61000061035156,10726800.0,83.69588470458984,ORCL
2021-06-09,84.83000183105469,84.02999877929688,84.5999984741211,84.5199966430664,9720300.0,83.60684967041016,ORCL
2021-06-10,84.45999908447266,81.70999908447266,84.16000366210938,82.30000305175781,16680800.0,81.41084289550781,ORCL
2021-06-11,83.23999786376953,81.83999633789062,81.9800033569336,82.9000015258789,11066500.0,82.00436401367188,ORCL
2021-06-14,83.0999984741211,82.12999725341797,83.0,82.62000274658203,10173200.0,81.72738647460938,ORCL
2021-06-15,82.51000213623047,81.3499984741211,82.0,81.63999938964844,17298000.0,80.75797271728516,ORCL
2021-06-16,78.55000305175781,75.9000015258789,77.98999786376953,77.08000183105469,36560600.0,76.24723815917969,ORCL
2021-06-17,77.73999786376953,76.55999755859375,76.98999786376953,77.55999755859375,14836100.0,76.7220458984375,ORCL
2021-06-18,76.91000366210938,75.97000122070312,76.9000015258789,76.2300033569336,22521200.0,75.40642547607422,ORCL
2021-06-21,78.0999984741211,76.55000305175781,76.61000061035156,77.98999786376953,8924300.0,77.14740753173828,ORCL
2021-06-22,79.19000244140625,77.66000366210938,78.05999755859375,78.68000030517578,9845800.0,77.8299560546875,ORCL
2021-06-23,78.87000274658203,78.05999755859375,78.76000213623047,78.0999984741211,7295900.0,77.25621795654297,ORCL
2021-06-24,78.95999908447266,77.61000061035156,78.6500015258789,77.73999786376953,9624000.0,76.90010833740234,ORCL
2021-06-25,78.61000061035156,77.55999755859375,78.02999877929688,78.45999908447266,12845000.0,77.61233520507812,ORCL
2021-06-28,78.97000122070312,78.33000183105469,78.48999786376953,78.5,5605400.0,77.65190124511719,ORCL
2021-06-29,78.58999633789062,77.81999969482422,78.54000091552734,78.0999984741211,5392900.0,77.25621795654297,ORCL
2021-06-30,78.20999908447266,77.58000183105469,77.58999633789062,77.83999633789062,7899800.0,76.99901580810547,ORCL
2021-07-01,79.62000274658203,77.91000366210938,77.9800033569336,79.54000091552734,13108000.0,78.6806640625,ORCL
2021-07-02,82.26000213623047,79.3499984741211,79.44999694824219,81.81999969482422,15258100.0,80.93603515625,ORCL
2021-07-06,83.62999725341797,81.36000061035156,81.5999984741211,83.08000183105469,14200400.0,82.18241119384766,ORCL
2021-07-07,87.16999816894531,82.95999908447266,83.16999816894531,86.08999633789062,20976600.0,85.15989685058594,ORCL
2021-07-08,86.88999938964844,84.66000366210938,85.0199966430664,85.58999633789062,16383300.0,84.66529846191406,ORCL
2021-07-09,88.4000015258789,85.77999877929688,85.87999725341797,87.76000213623047,15685300.0,86.81185913085938,ORCL
2021-07-12,88.8499984741211,86.97000122070312,87.52999877929688,87.08000183105469,16076800.0,86.13919830322266,ORCL
2021-07-13,87.93000030517578,86.52999877929688,86.69999694824219,87.06999969482422,12789300.0,86.12931060791016,ORCL
2021-07-14,88.66999816894531,86.66000366210938,87.08000183105469,88.27999877929688,13330500.0,87.64836120605469,ORCL
2021-07-15,88.7699966430664,85.51000213623047,88.0999984741211,86.23999786376953,18306300.0,85.62295532226562,ORCL
2021-07-16,88.4800033569336,86.5199966430664,86.75,87.48999786376953,14617500.0,86.864013671875,ORCL
2021-07-19,87.87000274658203,86.19000244140625,86.91000366210938,86.9800033569336,15619900.0,86.35767364501953,ORCL
2021-07-20,89.05000305175781,87.0199966430664,87.0999984741211,88.66000366210938,12813900.0,88.02565002441406,ORCL
2021-07-21,90.25,88.45999908447266,88.88999938964844,89.69000244140625,13108100.0,89.04827880859375,ORCL
2021-07-22,91.13999938964844,89.68000030517578,90.0,90.69000244140625,13638900.0,90.04112243652344,ORCL
2021-07-23,91.19999694824219,87.12000274658203,90.98999786376953,87.69000244140625,12680900.0,87.06258392333984,ORCL
2021-07-26,88.0999984741211,86.66999816894531,87.44000244140625,87.86000061035156,10454100.0,87.23136901855469,ORCL
2021-07-27,88.5999984741211,87.12000274658203,87.76000213623047,87.80000305175781,8465200.0,87.17180633544922,ORCL
2021-07-28,87.94999694824219,87.12000274658203,87.9000015258789,87.18000030517578,6396800.0,86.55622863769531,ORCL
2021-07-29,88.26000213623047,87.33000183105469,87.68000030517578,87.62999725341797,6201400.0,87.00300598144531,ORCL
2021-07-30,88.1500015258789,86.87000274658203,87.41000366210938,87.13999938964844,7962800.0,86.51651763916016,ORCL
2021-08-02,87.93000030517578,87.08999633789062,87.7300033569336,87.5999984741211,5579100.0,86.97322845458984,ORCL
2021-08-03,90.16999816894531,87.80999755859375,87.87999725341797,89.73999786376953,9889800.0,89.09791564941406,ORCL
2021-08-04,90.08999633789062,89.27999877929688,89.79000091552734,90.05000305175781,7509900.0,89.40570068359375,ORCL
2021-08-05,90.5199966430664,88.76000213623047,90.18000030517578,89.43000030517578,8231300.0,88.7901382446289,ORCL
2021-08-06,89.87999725341797,88.81999969482422,89.23999786376953,89.5199966430664,6513900.0,88.87948608398438,ORCL
2021-08-09,90.47000122070312,89.0999984741211,89.45999908447266,89.9000015258789,5798700.0,89.25677490234375,ORCL
2021-08-10,90.12000274658203,88.93000030517578,89.0999984741211,89.63999938964844,5473300.0,88.9986343383789,ORCL
2021-08-11,90.41999816894531,89.51000213623047,89.9000015258789,89.62999725341797,8009800.0,88.98870086669922,ORCL
2021-08-12,89.9800033569336,88.66999816894531,89.11000061035156,89.80999755859375,5687200.0,89.16741943359375,ORCL
2021-08-13,91.33999633789062,89.94999694824219,90.62000274658203,90.37999725341797,6640400.0,89.73333740234375,ORCL
2021-08-16,90.83999633789062,89.54000091552734,89.86000061035156,90.81999969482422,7122800.0,90.1701889038086,ORCL
2021-08-17,91.77999877929688,90.37000274658203,90.98999786376953,90.94999694824219,6738500.0,90.29926300048828,ORCL
2021-08-18,91.05000305175781,88.86000061035156,90.48999786376953,88.94000244140625,7666300.0,88.30364227294922,ORCL
2021-08-19,89.38999938964844,88.2300033569336,88.29000091552734,88.70999908447266,8099400.0,88.07528686523438,ORCL
2021-08-20,89.4000015258789,88.30000305175781,88.80000305175781,88.94000244140625,8716400.0,88.30364227294922,ORCL
2021-08-23,89.56999969482422,88.70999908447266,89.48999786376953,89.12000274658203,7147300.0,88.48235321044922,ORCL
2021-08-24,89.6500015258789,88.47000122070312,89.20999908447266,88.55000305175781,6320100.0,87.91643524169922,ORCL
2021-08-25,88.9000015258789,88.05000305175781,88.55000305175781,88.62000274658203,5748500.0,87.98593139648438,ORCL
2021-08-26,89.18000030517578,88.45999908447266,88.80999755859375,88.72000122070312,9093200.0,88.08521270751953,ORCL
2021-08-27,89.5199966430664,88.61000061035156,88.79000091552734,89.3499984741211,5426800.0,88.71070861816406,ORCL
2021-08-30,89.9800033569336,89.30000305175781,89.45999908447266,89.44999694824219,5357000.0,88.80998992919922,ORCL
2021-08-31,89.5,88.48999786376953,89.44999694824219,89.12999725341797,8113300.0,88.49227905273438,ORCL
2021-09-01,90.16999816894531,88.87000274658203,89.26000213623047,89.94999694824219,8208000.0,89.30641174316406,ORCL
2021-09-02,90.5,89.41000366210938,90.16999816894531,89.80000305175781,7717400.0,89.15748596191406,ORCL
2021-09-03,90.4800033569336,89.30000305175781,89.33999633789062,90.0,8456900.0,89.3560562133789,ORCL
2021-09-07,90.66999816894531,88.54000091552734,90.04000091552734,88.72000122070312,11046000.0,88.08521270751953,ORCL
2021-09-08,89.5999984741211,87.97000122070312,88.13999938964844,89.47000122070312,8851200.0,88.8298568725586,ORCL
2021-09-09,90.83000183105469,89.41000366210938,89.5999984741211,89.54000091552734,11034700.0,88.89935302734375,ORCL
2021-09-10,90.55000305175781,89.51000213623047,89.6500015258789,89.68000030517578,10547400.0,89.03834533691406,ORCL
2021-09-13,90.51000213623047,88.2300033569336,90.12000274658203,88.88999938964844,18883400.0,88.25399780273438,ORCL
2021-09-14,86.94999694824219,84.7300033569336,86.19000244140625,86.38999938964844,22714200.0,85.77188873291016,ORCL
2021-09-15,88.36000061035156,86.16999816894531,86.55000305175781,87.7300033569336,14951100.0,87.10230255126953,ORCL
2021-09-16,87.97000122070312,86.19000244140625,87.66999816894531,87.25,12410500.0,86.62574005126953,ORCL
2021-09-17,87.56999969482422,85.94999694824219,86.20999908447266,86.38999938964844,58069000.0,85.77188873291016,ORCL
2021-09-20,87.41000366210938,84.93000030517578,85.02999877929688,86.16999816894531,13897700.0,85.55345153808594,ORCL
2021-09-21,87.66000366210938,86.12000274658203,86.73999786376953,86.91999816894531,11124400.0,86.298095703125,ORCL
2021-09-22,89.0,87.23999786376953,87.62000274658203,88.44000244140625,9908000.0,87.80722045898438,ORCL
2021-09-23,90.05999755859375,88.66000366210938,88.94000244140625,89.41999816894531,9720200.0,88.78020477294922,ORCL
2021-09-24,90.05999755859375,88.94000244140625,89.2699966430664,89.94000244140625,7617800.0,89.29649353027344,ORCL
2021-09-27,91.30999755859375,89.1500015258789,89.77999877929688,91.04000091552734,11533000.0,90.38861846923828,ORCL
2021-09-28,92.2699966430664,90.05000305175781,90.63999938964844,90.48999786376953,15041800.0,89.8425521850586,ORCL
2021-09-29,92.08000183105469,91.0,91.1500015258789,91.25,12007300.0,90.59711456298828,ORCL
2021-09-30,91.58000183105469,87.12000274658203,91.25,87.12999725341797,15649900.0,86.506591796875,ORCL
2021-10-01,90.2699966430664,87.5999984741211,87.76000213623047,89.73999786376953,13320900.0,89.09791564941406,ORCL
2021-10-04,90.43000030517578,88.95999908447266,89.4800033569336,89.26000213623047,10853900.0,88.62135314941406,ORCL
2021-10-05,91.97000122070312,89.16999816894531,89.3499984741211,91.48999786376953,9788600.0,90.83539581298828,ORCL
2021-10-06,91.5,89.6500015258789,90.41999816894531,91.33999633789062,10268300.0,90.68646240234375,ORCL
2021-10-07,92.87999725341797,91.6500015258789,91.70999908447266,92.30999755859375,9124400.0,91.64952850341797,ORCL
2021-10-08,95.0199966430664,92.11000061035156,92.37999725341797,94.38999938964844,13202300.0,94.0406494140625,ORCL
2021-10-11,96.80000305175781,94.19999694824219,94.29000091552734,95.29000091552734,12959300.0,94.93731689453125,ORCL
2021-10-12,96.5199966430664,95.26000213623047,95.83000183105469,95.56999969482422,9964100.0,95.21627807617188,ORCL
2021-10-13,96.98999786376953,95.94999694824219,96.0999984741211,96.4000015258789,9453900.0,96.043212890625,ORCL
2021-10-14,97.3499984741211,94.37000274658203,96.80000305175781,95.27999877929688,7911200.0,94.92735290527344,ORCL
2021-10-15,96.04000091552734,94.7300033569336,95.08999633789062,95.33000183105469,7422800.0,94.9771728515625,ORCL
2021-10-18,96.6500015258789,95.0999984741211,95.5,96.51000213623047,7344100.0,96.15280151367188,ORCL
2021-10-19,97.27999877929688,96.31999969482422,97.0,97.05999755859375,5616500.0,96.70076751708984,ORCL
2021-10-20,97.97000122070312,96.25,97.2699966430664,96.63999938964844,6574100.0,96.28231811523438,ORCL
2021-10-21,96.83000183105469,95.70999908447266,96.56999969482422,96.30000305175781,6224400.0,95.9435806274414,ORCL
2021-10-22,98.2699966430664,96.22000122070312,96.29000091552734,98.25,6819600.0,97.88636016845703,ORCL
2021-10-25,98.94999694824219,97.55000305175781,98.44000244140625,97.88999938964844,5083100.0,97.52769470214844,ORCL
2021-10-26,98.55999755859375,96.94000244140625,98.30000305175781,96.9800033569336,7089700.0,96.62106323242188,ORCL
2021-10-27,97.30000305175781,96.0,96.80999755859375,96.02999877929688,5941200.0,95.67457580566406,ORCL
2021-10-28,97.69999694824219,95.93000030517578,96.6500015258789,96.2300033569336,5177200.0,95.87384033203125,ORCL
2021-10-29,96.97000122070312,95.45999908447266,95.79000091552734,95.94000244140625,7578600.0,95.58491516113281,ORCL
2021-11-01,96.02999877929688,93.91000366210938,96.0,94.37999725341797,7327600.0,94.03068542480469,ORCL
2021-11-02,95.91999816894531,93.5,93.7300033569336,95.87000274658203,6229600.0,95.51517486572266,ORCL
2021-11-03,96.87000274658203,94.75,96.5,96.1500015258789,5746400.0,95.79413604736328,ORCL
