Date,High,Low,Open,Close,Volume,Adj Close,Name
2021-04-22,157.64999389648438,155.5,156.50999450683594,155.52000427246094,397400.0,153.05772399902344,MAA
2021-04-23,156.3800048828125,155.0500030517578,156.14999389648438,155.19000244140625,352700.0,152.7329559326172,MAA
2021-04-26,156.38999938964844,154.6699981689453,155.5,155.22999572753906,398900.0,152.77230834960938,MAA
2021-04-27,155.64999389648438,154.57000732421875,155.44000244140625,155.19000244140625,329700.0,152.7329559326172,MAA
2021-04-28,155.49000549316406,153.83999633789062,155.19000244140625,154.02000427246094,501800.0,151.5814666748047,MAA
2021-04-29,156.25999450683594,153.86000061035156,154.42999267578125,155.47999572753906,556600.0,153.01834106445312,MAA
2021-04-30,157.57000732421875,154.89999389648438,155.02999877929688,157.3300018310547,643300.0,154.8390655517578,MAA
2021-05-03,158.35000610351562,155.80999755859375,157.8300018310547,156.57000732421875,615900.0,154.0911102294922,MAA
2021-05-04,157.72999572753906,155.57000732421875,156.63999938964844,156.4199981689453,715200.0,153.94346618652344,MAA
2021-05-05,155.7100067138672,151.99000549316406,155.7100067138672,152.74000549316406,1326800.0,150.3217315673828,MAA
2021-05-06,156.1699981689453,153.11000061035156,153.11000061035156,156.0399932861328,606200.0,153.56947326660156,MAA
2021-05-07,157.39999389648438,154.7899932861328,155.6699981689453,157.02999877929688,549400.0,154.54380798339844,MAA
2021-05-10,160.52000427246094,157.9199981689453,157.9199981689453,159.3800048828125,536200.0,156.85659790039062,MAA
2021-05-11,159.22000122070312,156.00999450683594,159.22000122070312,157.69000244140625,486300.0,155.193359375,MAA
2021-05-12,158.60000610351562,154.3300018310547,158.30999755859375,154.52999877929688,389900.0,152.08338928222656,MAA
2021-05-13,157.6699981689453,154.2899932861328,154.9499969482422,156.02999877929688,500800.0,153.5596466064453,MAA
2021-05-14,157.85000610351562,156.4199981689453,156.5800018310547,156.75,704900.0,154.2682342529297,MAA
2021-05-17,158.22999572753906,156.5800018310547,157.2899932861328,157.19000244140625,608400.0,154.70127868652344,MAA
2021-05-18,158.07000732421875,156.6699981689453,157.2899932861328,157.3699951171875,985800.0,154.87841796875,MAA
2021-05-19,156.5800018310547,154.07000732421875,156.47999572753906,155.6699981689453,482700.0,153.20533752441406,MAA
2021-05-20,158.49000549316406,155.49000549316406,155.67999267578125,157.9499969482422,546700.0,155.44924926757812,MAA
2021-05-21,159.0399932861328,156.77000427246094,157.91000366210938,157.0500030517578,1291900.0,154.56349182128906,MAA
2021-05-24,160.08999633789062,157.83999633789062,157.83999633789062,159.3800048828125,645800.0,156.85659790039062,MAA
2021-05-25,160.47000122070312,158.75,159.3699951171875,159.5500030517578,430300.0,157.02391052246094,MAA
2021-05-26,161.1699981689453,159.17999267578125,159.4499969482422,160.00999450683594,432100.0,157.4766387939453,MAA
2021-05-27,160.24000549316406,158.1699981689453,160.02000427246094,158.3800048828125,876300.0,155.8724365234375,MAA
2021-05-28,161.42999267578125,158.8300018310547,159.5800018310547,160.6999969482422,506600.0,158.1557159423828,MAA
2021-06-01,163.07000732421875,159.77999877929688,160.25999450683594,162.89999389648438,585100.0,160.32086181640625,MAA
2021-06-02,165.91000366210938,163.0800018310547,163.5,165.74000549316406,477700.0,163.11590576171875,MAA
2021-06-03,165.22999572753906,163.36000061035156,165.22999572753906,163.77000427246094,541900.0,161.17710876464844,MAA
2021-06-04,166.58999633789062,163.77999877929688,165.74000549316406,165.52999877929688,566600.0,162.9092254638672,MAA
2021-06-07,166.69000244140625,165.25999450683594,166.0,166.1199951171875,489200.0,163.48988342285156,MAA
2021-06-08,168.22000122070312,166.3000030517578,166.3000030517578,167.41000366210938,747700.0,164.75946044921875,MAA
2021-06-09,169.05999755859375,167.2100067138672,167.6999969482422,168.69000244140625,564700.0,166.01919555664062,MAA
2021-06-10,172.3300018310547,168.4499969482422,169.08999633789062,171.52999877929688,448500.0,168.81423950195312,MAA
2021-06-11,171.69000244140625,170.08999633789062,171.2899932861328,171.5500030517578,535500.0,168.83392333984375,MAA
2021-06-14,171.63999938964844,170.5,171.50999450683594,171.58999633789062,376600.0,168.873291015625,MAA
2021-06-15,171.91000366210938,170.4600067138672,170.94000244140625,170.8699951171875,474900.0,168.16468811035156,MAA
2021-06-16,171.64999389648438,169.38999938964844,171.3000030517578,169.6699981689453,444200.0,166.98367309570312,MAA
2021-06-17,170.66000366210938,168.22999572753906,169.86000061035156,169.8300018310547,981500.0,167.14114379882812,MAA
2021-06-18,170.1300048828125,167.5399932861328,169.67999267578125,167.83999633789062,1662700.0,165.1826629638672,MAA
2021-06-21,171.44000244140625,168.25999450683594,168.60000610351562,170.97999572753906,686700.0,168.27293395996094,MAA
2021-06-22,171.41000366210938,169.47000122070312,171.17999267578125,169.50999450683594,545100.0,166.8262176513672,MAA
2021-06-23,170.10000610351562,168.85000610351562,169.19000244140625,169.44000244140625,505800.0,166.75733947753906,MAA
