Date,High,Low,Open,Close,Volume,Adj Close,Name
2021-04-22,205.5800018310547,198.72999572753906,203.0,201.50999450683594,2607100.0,200.27024841308594,HCA
2021-04-23,204.2100067138672,198.2100067138672,202.61000061035156,202.5,1672100.0,201.254150390625,HCA
2021-04-26,201.11000061035156,196.22000122070312,196.22999572753906,200.55999755859375,1461600.0,199.3260955810547,HCA
2021-04-27,201.02999877929688,197.41000366210938,200.85000610351562,198.9600067138672,1809900.0,197.73594665527344,HCA
2021-04-28,200.89999389648438,197.5500030517578,199.27999877929688,198.49000549316406,2274900.0,197.2688446044922,HCA
2021-04-29,203.5500030517578,199.55999755859375,199.64999389648438,201.94000244140625,1388500.0,200.69760131835938,HCA
2021-04-30,203.7100067138672,200.57000732421875,201.7100067138672,201.05999755859375,1394800.0,199.82302856445312,HCA
2021-05-03,205.63999938964844,201.67999267578125,203.33999633789062,204.50999450683594,1594600.0,203.25177001953125,HCA
2021-05-04,206.6699981689453,202.17999267578125,204.0,206.33999633789062,1732200.0,205.07052612304688,HCA
2021-05-05,208.50999450683594,204.30999755859375,206.02000427246094,207.83999633789062,1337000.0,206.56130981445312,HCA
2021-05-06,209.83999633789062,207.2100067138672,207.97000122070312,209.3300018310547,1249700.0,208.04212951660156,HCA
2021-05-07,211.24000549316406,207.13999938964844,207.60000610351562,210.52000427246094,1053800.0,209.22482299804688,HCA
2021-05-10,217.27999877929688,210.0,211.19000244140625,211.88999938964844,1414200.0,210.58639526367188,HCA
2021-05-11,210.52000427246094,206.13999938964844,208.3300018310547,206.75999450683594,1911600.0,205.48794555664062,HCA
2021-05-12,208.35000610351562,203.9499969482422,206.38999938964844,204.11000061035156,1278300.0,202.854248046875,HCA
2021-05-13,209.3699951171875,203.69000244140625,204.27000427246094,207.47000122070312,1129200.0,206.19357299804688,HCA
2021-05-14,212.22000122070312,208.5800018310547,209.1300048828125,211.5,1234600.0,210.19879150390625,HCA
2021-05-17,212.05999755859375,208.7899932861328,211.13999938964844,209.5,1013700.0,208.21109008789062,HCA
2021-05-18,210.14999389648438,205.39999389648438,210.14999389648438,205.4499969482422,1395200.0,204.18601989746094,HCA
2021-05-19,204.64999389648438,199.75999450683594,203.85000610351562,203.6699981689453,1430700.0,202.41696166992188,HCA
2021-05-20,207.8699951171875,203.69000244140625,203.7100067138672,206.2100067138672,1101400.0,204.94134521484375,HCA
2021-05-21,210.10000610351562,206.1300048828125,207.30999755859375,206.3800048828125,1053500.0,205.11029052734375,HCA
2021-05-24,208.19000244140625,205.05999755859375,208.19000244140625,206.1199951171875,1173300.0,204.8518829345703,HCA
2021-05-25,211.1699981689453,206.5800018310547,207.2899932861328,210.2100067138672,1870100.0,208.91673278808594,HCA
2021-05-26,213.63999938964844,209.8300018310547,210.1999969482422,211.8300018310547,1350100.0,210.52676391601562,HCA
2021-05-27,214.7100067138672,212.35000610351562,212.80999755859375,213.69000244140625,2034400.0,212.3753204345703,HCA
2021-05-28,215.67999267578125,212.42999267578125,214.39999389648438,214.7899932861328,1054600.0,213.4685516357422,HCA
2021-06-01,217.05999755859375,214.22999572753906,216.86000061035156,215.8699951171875,1227400.0,214.54190063476562,HCA
2021-06-02,217.36000061035156,209.3000030517578,217.25,210.6300048828125,1360800.0,209.33413696289062,HCA
2021-06-03,213.94000244140625,207.9199981689453,209.14999389648438,213.25999450683594,1567900.0,211.9479522705078,HCA
2021-06-04,216.10000610351562,212.9499969482422,214.6300048828125,213.77000427246094,964700.0,212.45481872558594,HCA
